store_id,retailer,country,state,store_name,place_id,place_name,location_setting,mapping_confidence,evidence_basis,evidence_url,verified_at,previous_venue_id,review_status,usable_for_network
specsavers-3613,Specsavers,Australia,NSW,Forster Stockland,place-au-nsw-forster-stockland,Stockland Forster,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/forster,2026-09-01,nsw-forster-stockland,Accepted,true
opsm-1473,OPSM,Australia,NSW,OPSM Forestway,corridor-au-nsw-frenchs-forest-forest-way,Forest Way,High Street,Medium,Best-judgement street-address classification; no centre evidence found,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3336,Specsavers,Australia,NSW,Glendale Stockland S/C,place-au-nsw-glendale-stockland-shopping-centre,Glendale Stockland Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/glendale,2026-09-01,nsw-glendale-stockland,Accepted,true
specsavers-3682,Specsavers,Australia,NSW,Glenmore Park,place-au-nsw-glenmore-park-town-centre,Glenmore Park Town Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/glenmore-park,2026-09-01,nsw-glenmore-park-town,Accepted,true
opsm-1113,OPSM,Australia,NSW,OPSM Gordon,corridor-au-nsw-gordon-pacific-highway,Pacific Highway,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3334,Specsavers,Australia,NSW,Gosford - Imperial S/C,place-au-nsw-imperial-shopping-centre,Imperial Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/gosford,2026-09-01,nsw-imperial,Accepted,true
opsm-1016,OPSM,Australia,NSW,OPSM Goulburn,corridor-au-nsw-goulburn-auburn-street,Auburn Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3498,Specsavers,Australia,NSW,Goulburn,place-au-nsw-the-belmore-centre,The Belmore Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/goulburn,2026-09-01,nsw-belmore-the,Accepted,true
specsavers-3605,Specsavers,Australia,NSW,Grafton Shoppingworld,place-au-nsw-grafton-shoppingworld,Grafton Shoppingworld,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/grafton,2026-09-01,nsw-grafton,Accepted,true
opsm-1550,OPSM,Australia,NSW,OPSM Griffith,corridor-au-nsw-griffith-banna-avenue,Banna Avenue,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3592,Specsavers,Australia,NSW,Griffith,place-au-nsw-griffith-central-shopping-centre,Griffith Central Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/griffith,2026-09-01,nsw-central-griffith,Accepted,true
specsavers-3586,Specsavers,Australia,NSW,Carnes Hill,place-au-nsw-carnes-hill-marketplace,Carnes Hill Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/carneshill,2026-09-01,nsw-carnes-hill-marketplace,Accepted,true
opsm-1102,OPSM,Australia,NSW,OPSM Hornsby,place-au-nsw-westfield-hornsby,Westfield Hornsby,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-42,Oscar Wylee,Australia,NSW,Westfield Hornsby,place-au-nsw-westfield-hornsby,Westfield Hornsby,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-hornsby.html,2026-09-01,nsw-hornsby-westfield,Accepted,true
specsavers-3418,Specsavers,Australia,NSW,Hornsby Westfield,place-au-nsw-westfield-hornsby,Westfield Hornsby,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/hornsby,2026-09-01,nsw-hornsby-westfield,Accepted,true
opsm-2217,OPSM,Australia,NSW,OPSM Hurstville,place-au-nsw-westfield-hurstville,Westfield Hurstville,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-144,Oscar Wylee,Australia,NSW,Westfield Hurstville,place-au-nsw-westfield-hurstville,Westfield Hurstville,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-hurstville.html,2026-09-01,nsw-hurstville-westfield,Accepted,true
specsavers-3402,Specsavers,Australia,NSW,Hurstville Westfield,place-au-nsw-westfield-hurstville,Westfield Hurstville,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/hurstville,2026-09-01,nsw-hurstville-westfield,Accepted,true
specsavers-3344,Specsavers,Australia,NSW,Ingleburn,corridor-au-nsw-ingleburn-oxford-road,Oxford Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/ingleburn,2026-09-01,,Accepted,true
specsavers-3684,Specsavers,Australia,NSW,Inverell,corridor-au-nsw-inverell-byron-street,Byron Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/inverell,2026-09-01,,Accepted,true
oscar-wylee-142,Oscar Wylee,Australia,NSW,St Ives,place-au-nsw-st-ives-shopping-centre,St Ives Shopping Village,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-st-ives.html,2026-09-01,nsw-ives-st,Accepted,true
opsm-4719,OPSM,Australia,NSW,OPSM Jesmond,corridor-au-nsw-jesmond-blue-gum-road,Blue Gum Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3471,Specsavers,Australia,NSW,Jesmond Central,corridor-au-nsw-jesmond-blue-gum-road,Blue Gum Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/jesmond,2026-09-01,,Accepted,true
opsm-1279,OPSM,Australia,NSW,OPSM Katoomba,corridor-au-nsw-katoomba-katoomba-street,Katoomba Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3475,Specsavers,Australia,NSW,Katoomba,corridor-au-nsw-katoomba-katoomba-street,Katoomba Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/katoomba,2026-09-01,,Accepted,true
opsm-2218,OPSM,Australia,NSW,OPSM Kempsey,corridor-au-nsw-kempsey-belgrave-street,Belgrave Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3677,Specsavers,Australia,NSW,Kiama,corridor-au-nsw-kiama-terralong-street,Terralong Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/kiama,2026-09-01,,Accepted,true
bailey-nelson-kotara,Bailey Nelson,Australia,NSW,Bailey Nelson Kotara,place-au-nsw-kotara-westfield,Kotara Westfield,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://baileynelson.com.au/pages/optometrist-kotara,2026-09-01,,Accepted,true
opsm-1396,OPSM,Australia,NSW,OPSM Kotara,place-au-nsw-kotara-westfield,Kotara Westfield,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3333,Specsavers,Australia,NSW,Kotara Westfield,place-au-nsw-kotara-westfield,Kotara Westfield,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/kotara,2026-09-01,nsw-kotara-westfield,Accepted,true
opsm-1320,OPSM,Australia,NSW,OPSM Lake Haven,corridor-au-nsw-lake-haven-lake-haven-drive,Lake Haven Drive,High Street,Medium,Best-judgement street-address classification; no centre evidence found,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3511,Specsavers,Australia,NSW,Lake Haven,place-au-nsw-lake-haven-shopping-centre,Lake Haven Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/lakehaven,2026-09-01,nsw-haven-lake,Accepted,true
opsm-2295,OPSM,Australia,NSW,OPSM Laurieton,corridor-au-nsw-laurieton-laurie-street,Laurie Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
opsm-1243,OPSM,Australia,NSW,OPSM Lavington,place-au-nsw-lavington-square,Lavington Square,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3466,Specsavers,Australia,NSW,Lavington Square,place-au-nsw-lavington-square,Lavington Square,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/lavington,2026-09-01,nsw-lavington-square,Accepted,true
opsm-1179,OPSM,Australia,NSW,OPSM Leichhardt,place-au-nsw-leichhardt-marketplace,Leichhardt Marketplace,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3423,Specsavers,Australia,NSW,Leichhardt Marketplace,place-au-nsw-leichhardt-marketplace,Leichhardt Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/leichhardt,2026-09-01,nsw-leichhardt-marketplace,Accepted,true
specsavers-3638,Specsavers,Australia,NSW,Lidcombe,place-au-nsw-lidcombe-shopping-centre,Lidcombe Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/lidcombe,2026-09-01,nsw-lidcombe,Accepted,true
opsm-1210,OPSM,Australia,NSW,OPSM Lismore,place-au-nsw-lismore-shopping-centre,Lismore Shopping Centre,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3299,Specsavers,Australia,NSW,Lismore S/C,place-au-nsw-lismore-shopping-centre,Lismore Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/lismore,2026-09-01,nsw-lismore,Accepted,true
opsm-1106,OPSM,Australia,NSW,OPSM Liverpool,place-au-nsw-westfield-liverpool,Westfield Liverpool,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-41,Oscar Wylee,Australia,NSW,Westfield Liverpool,place-au-nsw-westfield-liverpool,Westfield Liverpool,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-liverpool.html,2026-09-01,nsw-liverpool-westfield,Accepted,true
specsavers-3373,Specsavers,Australia,NSW,Liverpool Westfield,place-au-nsw-westfield-liverpool,Westfield Liverpool,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/liverpool,2026-09-01,nsw-liverpool-westfield,Accepted,true
opsm-1013,OPSM,Australia,NSW,OPSM Maitland,corridor-au-nsw-maitland-high-street,High Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
bailey-nelson-manly,Bailey Nelson,Australia,NSW,Bailey Nelson Manly,corridor-au-nsw-manly-sydney-road,Sydney Road,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-manly,2026-09-01,,Accepted,true
specsavers-3647,Specsavers,Australia,NSW,Maroubra,place-au-nsw-pacific-square-shopping-centre,Pacific Square Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/maroubra,2026-09-01,nsw-pacific-square,Accepted,true
opsm-2991,OPSM,Australia,NSW,OPSM Marrickville,corridor-au-nsw-marrickville-smidmore-street,Smidmore Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3544,Specsavers,Australia,NSW,Marrickville,place-au-nsw-marrickville-metro,Marrickville Metro,Shopping Centre,High,Official Marrickville Metro directory lists Specsavers as a current tenant,https://www.marrickvillemetro.com.au/stores-services/specsavers,2026-09-02,,Accepted,true
specsavers-3532,Specsavers,Australia,NSW,Menai,place-au-nsw-menai-marketplace-shopping-centre,Menai Marketplace Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/menai,2026-09-01,nsw-marketplace-menai,Accepted,true
opsm-2942,OPSM,Australia,NSW,Jason Harley Merimbula by OPSM,corridor-au-nsw-merimbula-market-street,Market Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-128,Oscar Wylee,Australia,NSW,Stockland Merrylands,place-au-nsw-stockland-merrylands,Stockland Merrylands,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-merrylands.html,2026-09-01,nsw-merrylands-stockland,Accepted,true
specsavers-3454,Specsavers,Australia,NSW,Merrylands Stockland,place-au-nsw-stockland-merrylands,Stockland Merrylands,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/merrylands,2026-09-01,nsw-merrylands-stockland,Accepted,true
bailey-nelson-miranda,Bailey Nelson,Australia,NSW,Bailey Nelson Miranda,place-au-nsw-westfield-miranda,Westfield Miranda,Shopping Centre,High,Official Westfield directory lists Bailey Nelson at Miranda,https://www.westfield.com.au/miranda/store/5Z3jNm4wGQ4WcY66gygWky/bailey-nelson,2026-09-01,,Accepted,true
opsm-1174,OPSM,Australia,NSW,OPSM Miranda,place-au-nsw-westfield-miranda,Westfield Miranda,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-17,Oscar Wylee,Australia,NSW,Westfield Miranda,place-au-nsw-westfield-miranda,Westfield Miranda,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-miranda.html,2026-09-01,nsw-miranda-westfield,Accepted,true
specsavers-3417,Specsavers,Australia,NSW,Miranda Westfield Lv 2,place-au-nsw-westfield-miranda,Westfield Miranda,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/miranda,2026-09-01,nsw-2-lv-miranda-westfield,Accepted,true
specsavers-3559,Specsavers,Australia,NSW,Miranda Westfield Lvl 1,place-au-nsw-westfield-miranda,Westfield Miranda,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/mirandaeast,2026-09-01,nsw-miranda-westfield,Accepted,true
specsavers-3561,Specsavers,Australia,NSW,Mittagong,place-au-nsw-highlands-marketplace,Highlands Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/mittagong,2026-09-01,nsw-highlands-marketplace,Accepted,true
